AMC,Morning star rating,Value Research rating,1 month return,NAV,1 Year return,3 Year Return,Minimum investment,AUM,Category,Risk
sundaram mutual fund,0,0,0.0092,14.63,0.1491,0.0,100.0,100.0,Hybrid,ModeratelyHigh
sundaram mutual fund,0,0,0.0054,12.49,0.0808,0.07490000000000001,100.0,100.0,Hybrid,Moderate
sundaram mutual fund,3,0,0.0,84.14,0.0,0.0,100.0,100.0,Hybrid,High
sundaram mutual fund,5,3,0.0029,35.87,0.0329,0.046900000000000004,100.0,100.0,Debt,LowtoModerate
sundaram mutual fund,3,0,0.0,29.3,0.0,0.0,100.0,100.0,Debt,LowtoModerate
sundaram mutual fund,0,0,0.0,18.11,0.0,0.0,100.0,100.0,Other,VeryHigh
sundaram mutual fund,0,0,0.0,16.59,0.0,0.0,100.0,100.0,Equity,VeryHigh
sundaram mutual fund,0,0,0.0003,10.66,0.0319,0.0,100.0,100.0,Hybrid,LowtoModerate
hsbc mutual fund,1,0,0.0,27.88,0.0,0.0,1000.0,1000.0,Equity,VeryHigh
sundaram mutual fund,0,0,0.0,11.03,0.0,0.0,1000.0,1000.0,Debt,LowtoModerate
hsbc mutual fund,2,0,0.0,82.25,0.0,0.0,1000.0,1000.0,Equity,VeryHigh
pgim india mutual fund,3,0,0.0,15.58,0.0,0.0,1000.0,1000.0,Debt,LowtoModerate
hsbc mutual fund,3,0,0.0,15.8,0.0,0.0,1000.0,1000.0,Hybrid,VeryHigh
hsbc mutual fund,3,0,0.0,29.08,0.0,0.0,1000.0,1000.0,Debt,LowtoModerate
sundaram mutual fund,4,0,0.0,23.3,0.0,0.0,1000.0,1000.0,Debt,Moderate
hsbc mutual fund,0,0,0.0083,68.43,0.07780000000000001,0.0519,1000.0,1000.0,Debt,Moderate
hsbc mutual fund,0,0,0.0083,68.43,0.07780000000000001,0.0519,1000.0,1000.0,Debt,Moderate
kotak mahindra mutual fund,0,0,0.0,0.0,0.0,0.0,1000.0,1000.0,Other,Low
uti mutual fund,0,0,0.0,25.77,0.0,0.0,10000.0,10000.0,Debt,Low
hsbc mutual fund,2,0,0.0,24.39,0.0,0.0,10000.0,10000.0,Debt,LowtoModerate
uti mutual fund,0,0,0.0,26.84,0.0,0.0,10000.0,10000.0,Debt,Low
hsbc mutual fund,3,0,0.0,27.86,0.0,0.0,10000.0,10000.0,Debt,LowtoModerate
dsp mutual fund,0,0,0.059500000000000004,352.14,0.3135,0.13849999999999998,500.0,500.0,Hybrid,VeryHigh
dsp mutual fund,0,0,0.059500000000000004,352.14,0.3135,0.13849999999999998,500.0,500.0,Hybrid,VeryHigh
hsbc mutual fund,0,0,0.0,9.45,0.0,0.0,500.0,500.0,Equity,VeryHigh
navi mutual fund,3,0,0.0,2251.93,0.0,0.0,500.0,500.0,Debt,LowtoModerate
hdfc mutual fund,0,0,0.0,594.88,0.0,0.0,500.0,500.0,Equity,VeryHigh
tata mutual fund,5,0,0.0,34.92,0.0,0.0,500.0,500.0,Debt,LowtoModerate
navi mutual fund,2,0,0.0,23.67,0.0,0.0,500.0,500.0,Hybrid,VeryHigh
hsbc mutual fund,0,0,0.0,10.71,0.0,0.0,500.0,500.0,Debt,LowtoModerate
hdfc mutual fund,0,0,0.0506,238.7,0.2726,0.1429,500.0,500.0,Other,VeryHigh
dsp mutual fund,0,0,0.008199999999999999,76.44,0.0786,0.0545,500.0,500.0,Debt,Moderate
dsp mutual fund,0,0,0.008199999999999999,76.44,0.0786,0.0545,500.0,500.0,Debt,Moderate
tata mutual fund,4,0,0.0,66.61,0.0,0.0,500.0,500.0,Debt,Moderate
tata mutual fund,2,0,0.0,29.78,0.0,0.0,500.0,500.0,Debt,Moderate
navi mutual fund,2,0,0.0,30.76,0.0,0.0,500.0,500.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.0,0.0,0.0,0.0,500.0,500.0,Equity,Moderate
navi mutual fund,0,0,0.0,0.0,0.0,0.0,500.0,500.0,Other,Low
pgim india mutual fund,5,0,0.0,25.99,0.0,0.0,5000.0,5000.0,Debt,LowtoModerate
mirae asset mutual fund,3,3,0.0588,49.33,0.3505,0.1671,500.0,500.0,Equity,Moderate
mirae asset mutual fund,4,2,0.0536,154.59,0.3532,0.1666,500.0,500.0,Equity,High
hsbc mutual fund,3,3,0.045899999999999996,27.79,0.4842,0.2132,500.0,500.0,Equity,High
baroda bnp paribas mutual fund,0,0,0.0504,11.74,0.0,0.0,500.0,500.0,Other,VeryHigh
taurus mutual fund,2,2,0.0489,72.52,0.4648,0.23199999999999998,500.0,500.0,Equity,High
bandhan mutual fund,0,0,0.0,10.19,0.0,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.0,10.12,0.0,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.0689,16.25,0.3782,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.0332,18.43,0.5893,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.050300000000000004,15.38,0.3275,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,2,3,0.0504,54.32,0.2692,0.1416,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.0391,15.9,0.0,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.10859999999999999,14.19,0.3468,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.053899999999999997,10.42,0.0,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.0789,13.38,0.0,0.0,100.0,100.0,Other,VeryHigh
bandhan mutual fund,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Other,Moderate
sbi mutual fund,3,4,0.0179,23.1,0.1592,0.1047,500.0,500.0,Hybrid,ModeratelyHigh
motilal oswal mutual fund,4,5,0.0908,106.72,0.6883,0.37770000000000004,500.0,500.0,Equity,VeryHigh
bajaj finserv mutual fund,0,0,0.0076,10.69,0.0,0.0,1000.0,1000.0,Debt,Moderate
bajaj finserv mutual fund,0,0,0.032799999999999996,11.5,0.0,0.0,1000.0,1000.0,Hybrid,VeryHigh
bajaj finserv mutual fund,0,0,0.0054,1081.08,0.0675,0.0,1000.0,1000.0,Debt,Low
bajaj finserv mutual fund,0,0,0.0055000000000000005,1083.5,0.0699,0.0,1000.0,1000.0,Debt,LowtoModerate
bajaj finserv mutual fund,0,0,0.005699999999999999,1086.81,0.0729,0.0,1000.0,1000.0,Debt,LowtoModerate
bajaj finserv mutual fund,0,0,0.031,10.92,0.0,0.0,500.0,500.0,Hybrid,VeryHigh
bajaj finserv mutual fund,0,0,0.0579,12.52,0.0,0.0,500.0,500.0,Equity,VeryHigh
bajaj finserv mutual fund,0,0,0.059800000000000006,14.62,0.4521,0.0,500.0,500.0,Equity,VeryHigh
bajaj finserv mutual fund,0,0,0.004699999999999999,10.69,0.0,0.0,500.0,500.0,Hybrid,Low
bajaj finserv mutual fund,0,0,0.0,10.24,0.0,0.0,500.0,500.0,Equity,VeryHigh
samco mutual fund,0,0,0.056100000000000004,15.26,0.2749,0.0,500.0,500.0,Equity,VeryHigh
samco mutual fund,0,0,0.053899999999999997,12.72,0.1595,0.0,500.0,500.0,Equity,VeryHigh
icici prudential mutual fund,0,0,0.0521,12.4,0.0,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0556,11.91,0.0,0.0,100.0,100.0,Other,VeryHigh
bank of india mutual fund,3,3,0.0321,92.48,0.4158,0.1863,1000.0,1000.0,Equity,VeryHigh
bank of india mutual fund,4,3,0.034300000000000004,59.41,0.5552,0.2913,1000.0,1000.0,Equity,High
bank of india mutual fund,0,0,0.0424,18.43,0.4685,0.0,1000.0,1000.0,Equity,VeryHigh
bank of india mutual fund,3,0,0.032799999999999996,101.06,0.42560000000000003,0.19269999999999998,5000.0,5000.0,Equity,High
franklin templeton mutual fund,4,0,0.0052,5622.79,0.0664,0.053,10000.0,10000.0,Debt,LowtoModerate
franklin templeton mutual fund,4,3,0.006,47.19,0.07490000000000001,0.0601,500.0,500.0,Debt,LowtoModerate
franklin templeton mutual fund,5,3,0.0058,3718.59,0.0735,0.06,500.0,500.0,Debt,LowtoModerate
franklin templeton mutual fund,3,3,0.006500000000000001,38.21,0.0794,0.0605,500.0,500.0,Debt,LowtoModerate
franklin templeton mutual fund,0,2,0.0053,1282.51,0.0669,0.0559,500.0,500.0,Debt,Low
kotak mahindra mutual fund,3,3,0.063,285.63,0.4303,0.2175,100.0,100.0,Equity,VeryHigh
kotak mahindra mutual fund,0,0,0.0753,16.22,0.39759999999999995,0.0,100.0,100.0,Equity,VeryHigh
kotak mahindra mutual fund,4,4,0.059000000000000004,136.05,0.4868,0.243,100.0,100.0,Equity,High
kotak mahindra mutual fund,4,4,0.0436,62.28,0.3231,0.1726,100.0,100.0,Hybrid,Moderate
union mutual fund,2,2,0.0123,16.4,0.131,0.07519999999999999,500.0,500.0,Hybrid,ModeratelyHigh
union mutual fund,3,3,0.0194,19.94,0.19399999999999998,0.10189999999999999,500.0,500.0,Hybrid,VeryHigh
union mutual fund,0,0,0.013000000000000001,11.66,0.09630000000000001,0.0,500.0,500.0,Debt,Moderate
union mutual fund,2,1,0.0053,1166.99,0.0649,0.052300000000000006,500.0,500.0,Debt,LowtoModerate
union mutual fund,3,2,0.008,14.29,0.0771,0.0504,500.0,500.0,Debt,Moderate
union mutual fund,0,4,0.0058,2378.78,0.0735,0.0602,500.0,500.0,Debt,LowtoModerate
union mutual fund,2,2,0.04650000000000001,17.99,0.266,0.12560000000000002,500.0,500.0,Hybrid,VeryHigh
union mutual fund,3,1,0.0125,22.13,0.0894,0.0473,500.0,500.0,Debt,Moderate
union mutual fund,2,2,0.0084,12.12,0.0776,0.0478,500.0,500.0,Debt,Moderate
360 one mutual fund,0,0,0.059800000000000006,20.34,0.6049,0.0,1000.0,1000.0,Equity,VeryHigh
360 one mutual fund,0,0,0.0504,14.08,0.2698,0.0,500.0,500.0,Other,VeryHigh
whiteoak capital mutual fund,0,0,0.0,10.01,0.0,0.0,100.0,100.0,Hybrid,Low
whiteoak capital mutual fund,0,0,0.0384,13.72,0.24050000000000002,0.0,100.0,100.0,Hybrid,VeryHigh
whiteoak capital mutual fund,0,0,0.07,14.55,0.0,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.0412,12.55,0.0,0.0,100.0,100.0,Hybrid,VeryHigh
whiteoak capital mutual fund,0,0,0.0617,12.94,0.0,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.1007,13.02,0.0,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.0768,11.47,0.0,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.071,18.85,0.5014,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.069,17.1,0.3818,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.0904,12.36,0.0,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.0632,14.77,0.38170000000000004,0.0,100.0,100.0,Equity,VeryHigh
whiteoak capital mutual fund,0,0,0.031400000000000004,12.71,0.2144,0.0,100.0,100.0,Hybrid,High
whiteoak capital mutual fund,0,0,0.0,1128.68,0.0,0.0,500.0,500.0,Debt,Low
whiteoak capital mutual fund,0,0,0.0729,17.07,0.4276,0.0,500.0,500.0,Equity,VeryHigh
whiteoak capital mutual fund,3,3,0.0053,1289.79,0.067,0.0553,500.0,500.0,Debt,LowtoModerate
whiteoak capital mutual fund,0,2,0.005699999999999999,1330.81,0.0723,0.0576,500.0,500.0,Debt,LowtoModerate
sbi mutual fund,0,0,0.0,10.26,0.0,0.0,500.0,500.0,Equity,VeryHigh
invesco mutual fund,4,3,0.0802,96.53,0.5760000000000001,0.2285,100.0,100.0,Equity,High
canara robeco mutual fund,0,0,0.0425,12.99,0.0,0.0,1000.0,1000.0,Equity,VeryHigh
invesco mutual fund,4,3,0.0902,169.73,0.5743,0.26030000000000003,500.0,500.0,Equity,High
aditya birla sun life mutual fund,0,0,0.0,9.82,0.0,0.0,500.0,500.0,Other,VeryHigh
nippon india mutual fund,4,0,0.0129,36.83,0.09480000000000001,0.056299999999999996,0.0,0.0,Debt,Moderate
nippon india mutual fund,3,1,0.022000000000000002,19.62,0.1405,0.0781,100.0,100.0,Other,ModeratelyHigh
nippon india mutual fund,3,2,0.013000000000000001,36.25,0.0949,0.0554,100.0,100.0,Debt,Moderate
nippon india mutual fund,3,2,0.013000000000000001,36.25,0.0949,0.0554,100.0,100.0,Debt,Moderate
nippon india mutual fund,3,2,0.013000000000000001,36.25,0.0949,0.0553,100.0,100.0,Debt,Moderate
nippon india mutual fund,0,0,0.0148,16.95,0.1092,0.0672,100.0,100.0,Debt,Moderate
nippon india mutual fund,2,3,0.0524,29.97,0.3924,0.1949,500.0,500.0,Other,Moderate
baroda bnp paribas mutual fund,4,4,0.0103,20.79,0.081,0.0901,500.0,500.0,Debt,ModeratelyHigh
baroda bnp paribas mutual fund,0,0,0.0,11.17,0.0,0.0,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,4,3,0.0078000000000000005,27.4,0.075,0.054000000000000006,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,2,2,0.0085,11.84,0.075,0.04769999999999999,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,5,4,0.0388,23.82,0.2584,0.13970000000000002,500.0,500.0,Hybrid,VeryHigh
baroda bnp paribas mutual fund,3,3,0.0187,43.1,0.1325,0.0738,500.0,500.0,Hybrid,ModeratelyHigh
invesco mutual fund,5,4,0.0058,3396.92,0.0735,0.0599,500.0,500.0,Debt,LowtoModerate
invesco mutual fund,4,0,0.0054,3020.71,0.0678,0.054299999999999994,5000.0,5000.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,0,0,0.0679,12.95,0.0,0.0,500.0,500.0,Equity,VeryHigh
hsbc mutual fund,0,4,0.053200000000000004,32.3,0.6455,0.2041,500.0,500.0,Other,Low
hsbc mutual fund,0,3,0.0506,29.04,0.272,0.1421,500.0,500.0,Other,VeryHigh
hdfc mutual fund,0,0,0.0421,16.59,0.6197,0.0,100.0,100.0,Equity,VeryHigh
hdfc mutual fund,0,0,0.0195,22.17,0.8634999999999999,0.0,100.0,100.0,Equity,VeryHigh
hdfc mutual fund,0,0,0.0882,15.44,0.5024000000000001,0.0,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,0,0,0.0964,216.77,0.3937,0.1183,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,5,0,0.0582,545.38,0.22899999999999998,0.19269999999999998,100.0,100.0,Equity,High
icici prudential mutual fund,0,0,0.0397,30.36,0.32789999999999997,0.18710000000000002,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,0,0,0.057300000000000004,42.08,0.31420000000000003,0.1848,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,0,5,0.0825,39.25,0.6206,0.2218,100.0,100.0,Equity,ModeratelyHigh
icici prudential mutual fund,4,5,0.045700000000000005,110.25,0.37520000000000003,0.2009,100.0,100.0,Equity,ModeratelyHigh
icici prudential mutual fund,2,3,0.056799999999999996,297.94,0.5337,0.2377,100.0,100.0,Equity,High
icici prudential mutual fund,0,0,0.0333,35.96,0.5473,0.2864,100.0,100.0,Equity,High
icici prudential mutual fund,3,3,0.0558,124.29,0.2198,0.1359,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,2,3,0.0669,92.7,0.35960000000000003,0.23989999999999997,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,2,2,0.0674,950.53,0.3675,0.17559999999999998,500.0,500.0,Equity,Moderate
pgim india mutual fund,2,0,0.0,26.03,0.0,0.0,1000.0,1000.0,Debt,LowtoModerate
pgim india mutual fund,3,3,0.0125,2495.11,0.0919,0.053899999999999997,1000.0,1000.0,Debt,Moderate
pgim india mutual fund,1,2,0.0432,15.22,0.1909,0.1039,1000.0,1000.0,Hybrid,VeryHigh
pgim india mutual fund,0,2,0.0052,17.46,0.0721,0.0553,1000.0,1000.0,Hybrid,Low
pgim india mutual fund,2,3,0.06709999999999999,65.87,0.344,0.1598,1000.0,1000.0,Equity,High
pgim india mutual fund,3,3,0.013300000000000001,28.76,0.0953,0.0552,1000.0,1000.0,Debt,Moderate
pgim india mutual fund,3,3,0.005699999999999999,1251.72,0.0709,0.0576,1000.0,1000.0,Debt,LowtoModerate
pgim india mutual fund,4,3,0.0054,32.26,0.0672,0.054900000000000004,1000.0,1000.0,Debt,LowtoModerate
pgim india mutual fund,3,0,0.0,39.32,0.0,0.0,1000.0,1000.0,Debt,LowtoModerate
pgim india mutual fund,5,3,0.005699999999999999,321.76,0.0728,0.059699999999999996,1000.0,1000.0,Debt,LowtoModerate
pgim india mutual fund,4,0,0.0,21.31,0.0,0.0,1000.0,1000.0,Debt,Moderate
pgim india mutual fund,0,0,0.0663,12.38,0.0,0.0,1000.0,1000.0,Equity,VeryHigh
pgim india mutual fund,1,1,0.0636,350.47,0.2638,0.1152,1000.0,1000.0,Equity,VeryHigh
pgim india mutual fund,0,0,0.0688,11.97,0.0,0.0,1000.0,1000.0,Other,VeryHigh
pgim india mutual fund,2,3,0.0152,47.3,0.0977,0.0647,1000.0,1000.0,Hybrid,LowtoModerate
pgim india mutual fund,3,3,0.008199999999999999,40.49,0.0735,0.0521,1000.0,1000.0,Debt,Moderate
pgim india mutual fund,0,3,0.0054,1267.75,0.0673,0.056299999999999996,1000.0,1000.0,Debt,Low
pgim india mutual fund,2,2,0.06,35.14,0.26039999999999996,0.15869999999999998,500.0,500.0,Equity,Moderate
sbi mutual fund,4,3,0.0058,5638.88,0.0728,0.058600000000000006,500.0,500.0,Debt,Moderate
sbi mutual fund,5,2,0.0053,3963.07,0.0667,0.0558,500.0,500.0,Debt,Low
sbi mutual fund,4,2,0.005600000000000001,39.11,0.0711,0.0574,500.0,500.0,Debt,Moderate
sbi mutual fund,3,4,0.005600000000000001,32.05,0.0764,0.06280000000000001,500.0,500.0,Hybrid,Low
sbi mutual fund,4,3,0.005699999999999999,3866.56,0.0728,0.059500000000000004,500.0,500.0,Debt,Moderate
sbi mutual fund,4,0,0.005699999999999999,3903.85,0.0728,0.059500000000000004,50000.0,50000.0,Debt,Moderate
franklin templeton mutual fund,3,2,0.0639,2818.67,0.5242,0.22699999999999998,500.0,500.0,Equity,High
franklin templeton mutual fund,3,3,0.054400000000000004,188.04,0.4921,0.2858,500.0,500.0,Equity,VeryHigh
franklin templeton mutual fund,1,2,0.060599999999999994,194.05,0.38880000000000003,0.1724,500.0,500.0,Equity,ModeratelyHigh
franklin templeton mutual fund,0,0,0.0579,10.46,0.0,0.0,500.0,500.0,Equity,VeryHigh
franklin templeton mutual fund,2,0,0.0537,257.81,0.6711,0.2909,500.0,500.0,Equity,High
axis mutual fund,3,2,0.027000000000000003,21.7,0.18710000000000002,0.087,100.0,100.0,Hybrid,ModeratelyHigh
axis mutual fund,1,1,0.037200000000000004,39.27,0.24480000000000002,0.08810000000000001,100.0,100.0,Hybrid,VeryHigh
axis mutual fund,0,4,0.010700000000000001,13.57,0.0943,0.060599999999999994,100.0,100.0,Other,Moderate
axis mutual fund,3,3,0.0467,20.63,0.2926,0.1288,100.0,100.0,Hybrid,VeryHigh
axis mutual fund,4,3,0.0127,27.84,0.0859,0.055,1000.0,1000.0,Debt,Moderate
axis mutual fund,1,1,0.057800000000000004,20.69,0.2701,0.09949999999999999,1000.0,1000.0,Hybrid,VeryHigh
axis mutual fund,0,1,0.058600000000000006,20.22,0.4061,0.1281,1000.0,1000.0,Other,VeryHigh
axis mutual fund,0,1,0.032799999999999996,15.79,0.19820000000000002,0.0823,1000.0,1000.0,Other,High
axis mutual fund,0,1,0.050300000000000004,18.81,0.36700000000000005,0.1079,1000.0,1000.0,Other,VeryHigh
sbi mutual fund,0,0,0.058899999999999994,16.89,0.39289999999999997,0.0,500.0,500.0,Equity,VeryHigh
sbi mutual fund,0,3,0.0364,112.32,0.2893,0.142,500.0,500.0,Equity,VeryHigh
sbi mutual fund,3,3,0.0541,187.22,0.3868,0.23920000000000002,500.0,500.0,Equity,VeryHigh
sbi mutual fund,3,3,0.0388,340.14,0.2803,0.1288,500.0,500.0,Equity,VeryHigh
sbi mutual fund,2,0,0.043899999999999995,385.01,0.13449999999999998,0.1051,500.0,500.0,Equity,VeryHigh
sbi mutual fund,3,3,0.049400000000000006,285.21,0.2515,0.1246,500.0,500.0,Hybrid,VeryHigh
hdfc mutual fund,0,0,0.0564,15.19,0.32549999999999996,0.0,100.0,100.0,Equity,VeryHigh
hdfc mutual fund,4,4,0.0441,1176.82,0.3375,0.2065,100.0,100.0,Equity,ModeratelyHigh
hdfc mutual fund,0,0,0.0355,14.94,0.2918,0.0,100.0,100.0,Equity,VeryHigh
edelweiss mutual fund,5,2,0.005699999999999999,3161.19,0.0729,0.0588,100.0,100.0,Debt,LowtoModerate
edelweiss mutual fund,4,0,0.005699999999999999,2874.3,0.0729,0.0587,100.0,100.0,Debt,LowtoModerate
edelweiss mutual fund,0,3,0.0053,1273.34,0.067,0.0559,100.0,100.0,Debt,Low
icici prudential mutual fund,5,1,0.0059,510.75,0.0758,0.061399999999999996,100.0,100.0,Debt,LowtoModerate
icici prudential mutual fund,5,5,0.0060999999999999995,27.91,0.0765,0.0621,100.0,100.0,Debt,Moderate
icici prudential mutual fund,4,4,0.006,357.04,0.0757,0.061799999999999994,100.0,100.0,Debt,LowtoModerate
icici prudential mutual fund,4,2,0.0054,399.1,0.0753,0.0601,100.0,100.0,Debt,Moderate
icici prudential mutual fund,5,5,0.0052,30.65,0.0741,0.0602,100.0,100.0,Debt,Moderate
icici prudential mutual fund,4,0,0.0118,23.01,0.0932,0.054299999999999994,1000.0,1000.0,Debt,Moderate
icici prudential mutual fund,5,5,0.0085,96.31,0.0818,0.062,1000.0,1000.0,Debt,Moderate
franklin templeton mutual fund,0,0,0.0,10.02,0.0,0.0,500.0,500.0,Debt,Moderate
icici prudential mutual fund,0,4,0.0053,1322.55,0.0674,0.055999999999999994,500.0,500.0,Debt,Low
icici prudential mutual fund,5,4,0.0058,366.05,0.0735,0.059699999999999996,99.0,99.0,Debt,Moderate
pgim india mutual fund,0,0,0.0526,42.15,0.3098,0.0258,1000.0,1000.0,Other,VeryHigh
pgim india mutual fund,0,0,0.0787,11.08,0.24100000000000002,0.0,1000.0,1000.0,Other,VeryHigh
pgim india mutual fund,2,0,0.0408,14.57,0.2293,0.0986,1000.0,1000.0,Other,VeryHigh
mahindra manulife mutual fund,0,4,0.0058,1608.97,0.0735,0.0603,500.0,500.0,Debt,Moderate
mahindra manulife mutual fund,4,3,0.0429,27.0,0.3522,0.17629999999999998,500.0,500.0,Hybrid,Moderate
mahindra manulife mutual fund,0,3,0.0053,1270.13,0.0669,0.055999999999999994,500.0,500.0,Debt,Low
mahindra manulife mutual fund,3,4,0.005600000000000001,1299.27,0.07139999999999999,0.0575,500.0,500.0,Debt,LowtoModerate
mahindra manulife mutual fund,0,0,0.0323,11.33,0.0,0.0,500.0,500.0,Hybrid,High
mahindra manulife mutual fund,1,1,0.0108,13.54,0.087,0.0461,500.0,500.0,Debt,Moderate
mahindra manulife mutual fund,4,3,0.0239,20.11,0.16210000000000002,0.0934,500.0,500.0,Hybrid,ModeratelyHigh
mahindra manulife mutual fund,3,2,0.005600000000000001,1543.0,0.0691,0.0538,500.0,500.0,Debt,Moderate
mahindra manulife mutual fund,3,2,0.0069,11.98,0.0748,0.0513,500.0,500.0,Debt,Moderate
mahindra manulife mutual fund,0,0,0.0363,14.38,0.2621,0.0,500.0,500.0,Hybrid,VeryHigh
mahindra manulife mutual fund,0,2,0.0038,11.82,0.0622,0.047,500.0,500.0,Hybrid,Low
lic mutual fund,5,3,0.0058,4471.72,0.0737,0.0596,1000.0,1000.0,Debt,LowtoModerate
lic mutual fund,3,2,0.0054,37.33,0.0684,0.0538,1000.0,1000.0,Debt,LowtoModerate
lic mutual fund,0,1,0.0046,1130.37,0.0626,0.0,1000.0,1000.0,Debt,Low
lic mutual fund,2,2,0.0055000000000000005,1251.88,0.0663,0.0567,1000.0,1000.0,Debt,LowtoModerate
lic mutual fund,0,2,0.0053,1269.74,0.0666,0.0557,1000.0,1000.0,Debt,Low
sbi mutual fund,0,0,0.023,11.54,0.0,0.0,500.0,500.0,Equity,VeryHigh
ppfas mutual fund,0,1,0.0055000000000000005,1375.49,0.0693,0.0565,1000.0,1000.0,Debt,LowtoModerate
franklin templeton mutual fund,3,0,0.0,123.5,0.0,0.0,500.0,500.0,Other,VeryHigh
franklin templeton mutual fund,4,0,0.0,37.77,0.0,0.0,500.0,500.0,Other,Moderate
franklin templeton mutual fund,3,4,0.023700000000000002,160.59,0.2138,0.1543,500.0,500.0,Other,High
franklin templeton mutual fund,5,0,0.0,60.06,0.0,0.0,500.0,500.0,Other,ModeratelyHigh
franklin templeton mutual fund,4,0,0.0,48.79,0.0,0.0,500.0,500.0,Other,Moderate
franklin templeton mutual fund,2,2,0.027999999999999997,19.07,0.1869,0.1115,500.0,500.0,Other,High
franklin templeton mutual fund,4,0,0.0,82.08,0.0,0.0,500.0,500.0,Other,High
icici prudential mutual fund,0,4,0.058899999999999994,19.43,0.44780000000000003,0.2259,100.0,100.0,Equity,Moderate
sbi mutual fund,3,4,0.0074,12.52,0.08039999999999999,0.062400000000000004,500.0,500.0,Debt,LowtoModerate
sbi mutual fund,4,4,0.0055000000000000005,3294.07,0.071,0.0557,500.0,500.0,Debt,LowtoModerate
sbi mutual fund,4,4,0.0070999999999999995,30.08,0.07440000000000001,0.0545,500.0,500.0,Debt,Moderate
sbi mutual fund,3,3,0.0076,14.5,0.0753,0.053899999999999997,500.0,500.0,Debt,Moderate
sbi mutual fund,0,0,0.016200000000000003,11.85,0.11720000000000001,0.0,500.0,500.0,Debt,Moderate
sbi mutual fund,4,2,0.0074,2922.1,0.0741,0.0513,500.0,500.0,Debt,Moderate
sbi mutual fund,4,0,0.0055000000000000005,3352.14,0.071,0.0557,5000.0,5000.0,Debt,LowtoModerate
sbi mutual fund,4,0,0.0070999999999999995,34.04,0.07440000000000001,0.0545,5000.0,5000.0,Debt,Moderate
ppfas mutual fund,0,0,0.009300000000000001,10.8,0.0,0.0,1000.0,1000.0,Hybrid,ModeratelyHigh
ppfas mutual fund,5,5,0.0103,14.21,0.16190000000000002,0.11449999999999999,1000.0,1000.0,Hybrid,ModeratelyHigh
ppfas mutual fund,4,5,0.0536,30.99,0.3346,0.1986,1000.0,1000.0,Equity,Moderate
ppfas mutual fund,0,5,0.035,80.0,0.3616,0.17739999999999997,1000.0,1000.0,Equity,Moderate
ppfas mutual fund,0,0,0.0053,10.65,0.0,0.0,1000.0,1000.0,Hybrid,Low
lic mutual fund,2,2,0.0264,26.43,0.1483,0.08460000000000001,1000.0,1000.0,Hybrid,ModeratelyHigh
motilal oswal mutual fund,0,0,0.0,10.44,0.0,0.0,500.0,500.0,Other,Moderate
motilal oswal mutual fund,0,2,0.0013,11.67,0.0864,0.0,500.0,500.0,Other,Moderate
motilal oswal mutual fund,2,1,0.004699999999999999,15.75,0.0608,0.0478,500.0,500.0,Debt,LowtoModerate
motilal oswal mutual fund,0,1,0.0055000000000000005,13.12,0.0692,0.0557,500.0,500.0,Debt,LowtoModerate
motilal oswal mutual fund,0,2,0.044000000000000004,14.12,0.21789999999999998,0.0,500.0,500.0,Other,VeryHigh
hdfc mutual fund,0,0,0.0359,24.2,0.46159999999999995,0.23670000000000002,100.0,100.0,Equity,High
hdfc mutual fund,2,1,0.0346,49.55,0.5645,0.36210000000000003,100.0,100.0,Equity,VeryHigh
